movie_id,title,director,genre,release_year,country,language,duration_minutes,content_rating,imdb_rating,netflix_rating,total_views,date_added_to_netflix,is_netflix_original,budget_millions,box_office_millions,profit_millions,years_on_netflix,rating_category
NF0665,Big Fire,Parasite Director,Fantasy,2018,Canada,Japanese,129,TV-G,6.3,6.3,5265,2024-09-17,False,25.92,572.45,546.5300000000001,0,Average
NF0666,Star,Christopher Nolan,Family,2023,Turkey,Arabic,88,TV-PG,7.3,7.2,80617,2023-11-09,True,,528.57,,1,Good
NF0667,Star,Ridley Scott,Action,2006,Turkey,Mandarin,120,PG,4.9,5.6,44127,2014-01-20,True,42.04,452.18,410.14,10,Poor
NF0668,Last Peace,Greta Gerwig,Animation,2023,Turkey,Japanese,134,TV-MA,6.8,7.2,140697,2023-03-12,True,10.19,,,1,Average
NF0669,Love,David Fincher,Biography,2024,Australia,Norwegian,157,TV-PG,5.6,5.8,130335,2024-06-29,True,132.86,34.2,-98.66000000000001,0,Average
NF0670,Secret,David Fincher,Thriller,2007,Thailand,Norwegian,115,PG-13,6.6,6.2,10118,2016-09-21,False,51.74,723.41,671.67,8,Average
NF0671,Lost Sky,Patty Jenkins,Horror,2012,Turkey,Korean,89,TV-MA,6.5,6.4,22724,2023-03-15,False,,,,1,Average
NF0672,Earth,Zack Snyder,Romance,2008,Norway,German,120,TV-Y7,10.0,9.8,4472,2018-05-07,False,121.12,104.07,-17.05000000000001,6,Excellent
NF0673,Dream,Steven Spielberg,Animation,2006,Australia,Portuguese,98,R,6.7,6.2,28161,2022-04-20,False,76.05,,,2,Average
NF0674,Tale,Ridley Scott,Crime,2012,Thailand,Arabic,92,TV-PG,7.8,8.4,145722,2014-11-05,False,,,,10,Good
NF0675,Adventure,Ridley Scott,Documentary,2016,Sweden,Japanese,124,TV-MA,5.5,6.4,61473,2019-05-30,False,26.39,413.28,386.89,5,Average
NF0676,Old Fire,Jordan Peele,Adventure,2007,Netherlands,Italian,166,TV-14,5.1,4.6,79347,2024-09-30,False,,789.07,,0,Average
NF0677,Mission,Patty Jenkins,Sci-Fi,2021,Italy,Spanish,119,TV-Y7,8.6,8.5,148637,2024-07-14,False,,,,0,Excellent
NF0678,Mystery,Martin Scorsese,Comedy,2005,Italy,Arabic,81,TV-Y7,3.8,3.5,33164,2015-05-21,True,103.49,,,9,Poor
NF0679,Hope,Christopher Nolan,Thriller,2023,USA,Thai,169,TV-PG,8.5,7.7,103935,2024-08-30,False,148.06,,,0,Good
NF0680,Adventure,Bong Joon-ho,Romance,2022,Argentina,Italian,102,PG,5.0,5.7,9127,2023-12-11,False,,762.22,,1,Poor
NF0681,Nightmare,Quentin Tarantino,Documentary,2013,South Korea,French,117,NC-17,4.8,4.7,105991,2024-08-04,False,43.4,,,0,Poor
NF0682,Dark Earth,Zack Snyder,Adventure,2016,Brazil,Arabic,87,TV-Y,5.1,4.9,1314,2021-03-03,True,66.38,9.1,-57.279999999999994,3,Average
NF0683,Journey,Quentin Tarantino,Mystery,2023,Mexico,Korean,90,TV-PG,8.5,9.2,35396,2024-03-23,True,182.71,616.71,434.0,0,Good
NF0684,Nightmare,Greta Gerwig,Animation,2009,Norway,Japanese,148,NC-17,6.3,5.9,23488,2015-01-27,True,,,,9,Average
NF0685,Great Journey,Chloe Zhao,Thriller,2013,Canada,Korean,116,G,7.9,8.7,35825,2015-09-01,True,149.04,,,9,Good
NF0686,Sky,Jordan Peele,Drama,2007,Norway,Arabic,150,TV-G,9.3,9.1,14086,2014-06-19,True,153.11,,,10,Excellent
NF0687,Light,Ryan Coogler,Horror,2015,Canada,French,82,PG-13,5.8,5.8,40838,2023-05-25,True,3.72,,,1,Average
NF0688,Water,Christopher Nolan,Mystery,2005,Mexico,Dutch,116,TV-G,6.3,6.5,2505,2017-09-03,True,,126.23,,7,Average
NF0689,Last Mission,Denis Villeneuve,Mystery,2015,Japan,Arabic,170,PG,6.4,6.2,11160,2017-07-24,True,171.12,,,7,Average
NF0690,Old Adventure,Jordan Peele,Thriller,2007,France,Thai,82,TV-14,3.8,3.6,87529,2015-02-23,True,11.14,248.62,237.48000000000002,9,Poor
NF0691,Great War,Martin Scorsese,Mystery,2018,India,Dutch,94,NC-17,7.5,7.3,69275,2020-10-18,False,70.85,259.27,188.42,4,Good
NF0692,A Sky,Rian Johnson,Thriller,2005,Italy,Arabic,115,TV-14,4.2,3.5,17476,2014-01-28,True,51.2,270.75,219.55,10,Poor
NF0693,Sky,Christopher McQuarrie,Horror,2006,Australia,Norwegian,174,TV-Y,4.7,4.8,37919,2012-03-04,False,55.91,74.35,18.439999999999998,12,Poor
NF0694,Water,Quentin Tarantino,Adventure,2006,Thailand,Korean,104,TV-G,8.9,9.0,159635,2012-12-04,True,109.77,581.65,471.88,12,Excellent
NF0695,Legend,Martin Scorsese,Horror,2021,Japan,Thai,150,NC-17,3.8,3.5,11407,2022-03-14,False,,575.27,,2,Poor
NF0696,Great Peace,Zack Snyder,Action,2024,Germany,Portuguese,169,PG-13,4.6,4.2,156112,2024-09-24,False,113.67,,,0,Poor
NF0697,Hope,Parasite Director,Comedy,2019,Germany,Mandarin,176,TV-PG,3.5,3.9,30401,2020-08-16,False,78.66,,,4,Poor
NF0698,Big Secret,Christopher Nolan,War,2008,Argentina,Portuguese,118,R,6.2,5.6,61015,2014-02-16,False,,141.03,,10,Average
NF0699,A Earth,David Fincher,Fantasy,2005,France,Portuguese,86,TV-MA,2.7,2.6,137458,2021-12-19,True,,97.37,,3,Poor
NF0700,Nightmare,Rian Johnson,Comedy,2018,Turkey,Portuguese,172,PG-13,6.9,7.3,58134,2022-06-11,False,,788.28,,2,Average
NF0701,Code,Jordan Peele,Romance,2018,Spain,English,148,TV-MA,4.7,4.9,23629,2018-02-25,True,,,,6,Poor
NF0702,Earth,Christopher McQuarrie,Thriller,2018,Brazil,Italian,121,NC-17,6.5,6.2,50903,2021-07-20,True,161.74,,,3,Average
NF0703,Great Nightmare,David Fincher,Biography,2007,UK,Arabic,103,TV-G,6.9,7.1,52595,2020-01-03,True,,457.88,,4,Average
NF0704,Journey,Greta Gerwig,Romance,2020,Germany,Turkish,167,TV-14,6.0,6.1,94854,2021-05-15,True,15.34,727.76,712.42,3,Average
NF0705,Legend,Christopher Nolan,Drama,2013,Sweden,Turkish,82,PG,7.4,7.2,213353,2015-04-11,True,,,,9,Good
NF0706,An Mission,David Fincher,Action,2004,USA,French,149,TV-Y,6.3,5.7,249647,2012-12-18,True,96.6,358.24,261.64,12,Average
NF0707,Legend,Denis Villeneuve,Adventure,2007,Turkey,Portuguese,160,TV-PG,8.2,8.2,72857,2016-11-23,True,9.86,86.54,76.68,8,Good
NF0708,Hidden Journey,Denis Villeneuve,Mystery,2023,Sweden,German,125,TV-MA,4.3,3.9,9768,2024-06-17,False,175.92,707.96,532.0400000000001,0,Poor
NF0709,Tale,Denis Villeneuve,Drama,2022,Italy,Norwegian,89,TV-14,5.6,6.3,40093,2022-10-08,False,184.74,,,2,Average
NF0710,Mystery,Patty Jenkins,Documentary,2024,China,Japanese,166,TV-Y7,10.0,9.9,200676,2024-02-12,True,,,,0,Excellent
NF0711,Tale,Jordan Peele,Biography,2018,Netherlands,Portuguese,171,PG,6.4,6.5,112477,2021-03-25,True,,,,3,Average
NF0712,Hope,Bong Joon-ho,Biography,2021,UK,French,153,TV-Y7,7.1,7.8,221849,2022-04-07,False,65.29,615.19,549.9000000000001,2,Good
NF0713,War,Patty Jenkins,Documentary,2011,France,Italian,129,TV-Y7,6.2,6.1,119281,2019-01-25,False,99.03,187.94,88.91,5,Average
NF0714,Peace,Denis Villeneuve,Comedy,2005,South Korea,Norwegian,80,R,8.2,8.1,183333,2023-01-12,True,95.31,92.57,-2.740000000000009,1,Good
NF0715,Sun,David Fincher,Crime,2024,Brazil,German,150,TV-Y7,7.4,5.9,72896,2024-07-23,True,45.69,,,0,Good
NF0716,Journey,Patty Jenkins,Animation,2006,India,French,164,TV-14,9.4,9.3,120571,2013-03-18,True,119.19,121.77,2.5799999999999983,11,Excellent
NF0717,The Fire,Patty Jenkins,Horror,2007,Germany,Arabic,175,PG-13,5.3,5.5,18858,2011-10-10,False,144.79,517.65,372.86,13,Average
NF0718,A Earth,Martin Scorsese,Romance,2004,Argentina,Japanese,81,TV-Y7,8.2,7.9,26796,2016-06-07,False,175.32,664.47,489.15000000000003,8,Good
NF0719,Star,Denis Villeneuve,Mystery,2024,Germany,Portuguese,91,TV-PG,7.9,8.2,27572,2024-09-17,False,,173.43,,0,Good
NF0720,Final Light,Christopher McQuarrie,Comedy,2017,Brazil,Arabic,120,TV-MA,7.3,7.7,11252,2018-07-06,False,,643.65,,6,Good
NF0721,Last Tale,Steven Spielberg,Animation,2018,China,Swedish,83,R,7.7,8.1,82738,2023-04-05,False,22.19,13.73,-8.46,1,Good
NF0722,Secret Earth,Martin Scorsese,Sci-Fi,2024,Spain,Spanish,152,TV-14,7.4,7.6,70366,2024-08-14,True,158.25,255.09,96.84,0,Good
NF0723,Sun,Greta Gerwig,Family,2010,Argentina,Korean,120,TV-Y7,6.5,6.1,5253,2011-02-10,False,,,,13,Average
NF0724,Moon,Zack Snyder,Drama,2006,Argentina,German,83,TV-14,4.0,3.2,2731,2017-06-07,False,173.89,133.17,-40.72,7,Poor
NF0725,An Star,Denis Villeneuve,Thriller,2019,France,Japanese,144,TV-PG,5.3,5.1,87528,2021-11-25,False,27.11,500.66,473.55,3,Average
NF0726,Sun,Ryan Coogler,Sci-Fi,2013,Japan,Spanish,99,TV-14,6.5,6.8,23143,2014-02-09,False,3.97,,,10,Average
NF0727,Shadow,Steven Spielberg,Biography,2010,Canada,Mandarin,120,PG-13,6.5,6.1,102855,2023-03-19,False,56.74,75.94,19.199999999999996,1,Average
NF0728,Loud Mission,Bong Joon-ho,Horror,2008,Canada,Arabic,85,TV-Y,6.2,6.2,4693,2020-05-02,False,171.54,,,4,Average
NF0729,Water,Rian Johnson,Animation,2006,UK,Thai,144,TV-G,4.1,3.7,10843,2019-11-21,False,,,,5,Poor
NF0730,Adventure,Denis Villeneuve,Action,2004,France,French,117,TV-Y7,7.8,7.5,206566,2023-12-03,True,170.91,699.96,529.0500000000001,1,Good
NF0731,Love,Christopher McQuarrie,War,2019,Canada,Spanish,103,PG,7.7,7.6,29865,2020-01-20,False,,266.33,,4,Good
NF0732,War,James Cameron,Biography,2011,Canada,Portuguese,138,G,4.2,4.1,42964,2018-10-18,True,,174.71,,6,Poor
NF0733,Sun,Ryan Coogler,Adventure,2016,Netherlands,Thai,140,R,6.6,6.7,29229,2017-02-03,True,5.57,,,7,Average
NF0734,Final Story,David Fincher,Comedy,2013,Spain,Turkish,90,NC-17,5.2,5.4,114148,2019-07-15,False,,537.37,,5,Average
NF0735,Story,Patty Jenkins,Documentary,2009,Italy,Japanese,105,TV-Y,2.0,2.1,17631,2014-02-16,False,107.57,,,10,Poor
NF0736,Star,Ryan Coogler,Action,2019,Turkey,Korean,89,TV-MA,5.5,5.6,63120,2022-01-27,True,197.29,,,2,Average
NF0737,Legend,Bong Joon-ho,Horror,2020,Mexico,Swedish,94,TV-MA,7.7,7.2,133131,2024-10-08,False,144.73,,,0,Good
NF0738,Earth,Quentin Tarantino,Adventure,2022,Japan,Korean,133,TV-PG,6.9,7.6,50668,2023-01-08,True,44.01,156.97,112.96000000000001,1,Average
NF0739,Nightmare,Chloe Zhao,Action,2019,Italy,Dutch,144,PG,7.1,6.8,22481,2022-06-23,False,91.74,285.01,193.26999999999998,2,Good
NF0740,Sun,Rian Johnson,Drama,2016,Germany,Mandarin,134,TV-Y,3.7,3.7,5315,2020-12-09,True,33.37,231.6,198.23,4,Poor
NF0741,Star,Quentin Tarantino,Comedy,2018,Canada,Spanish,163,G,5.7,5.8,78710,2023-09-12,False,150.24,,,1,Average
NF0742,Peace,Martin Scorsese,Crime,2016,Norway,Korean,108,TV-G,5.6,5.6,18099,2017-05-02,False,171.41,,,7,Average
NF0743,Light,Ryan Coogler,Action,2011,Netherlands,Italian,144,NC-17,6.0,6.1,109707,2022-04-08,False,,671.59,,2,Average
NF0744,Journey,Patty Jenkins,Adventure,2021,USA,English,99,TV-Y,5.2,5.8,5588,2024-02-27,False,191.87,,,0,Average
NF0745,Secret,Ryan Coogler,Adventure,2009,Thailand,Thai,96,TV-MA,4.5,4.1,83235,2022-06-19,False,,723.82,,2,Poor
NF0746,Tale,David Fincher,Drama,2015,Thailand,Turkish,177,TV-MA,8.0,7.7,177955,2017-05-17,False,,261.31,,7,Good
NF0747,The Earth,David Fincher,Action,2006,China,Spanish,153,TV-Y7,7.8,7.7,36950,2012-02-04,True,,365.7,,12,Good
NF0748,Hidden Quest,James Cameron,Sci-Fi,2018,Sweden,Portuguese,164,G,6.4,7.4,31388,2022-03-06,False,29.61,787.91,758.3,2,Average
NF0749,Small Tale,Quentin Tarantino,Horror,2023,Italy,Portuguese,103,PG,8.6,9.1,376,2023-08-02,True,72.92,,,1,Excellent
NF0750,Journey,Patty Jenkins,Comedy,2012,Mexico,Spanish,106,TV-MA,7.3,6.9,80137,2015-01-08,False,63.4,,,9,Good
NF0751,The Mystery,Martin Scorsese,Drama,2022,Australia,Norwegian,141,TV-14,6.6,6.7,23357,2022-08-01,True,148.6,,,2,Average
NF0752,The Peace,Zack Snyder,Horror,2008,Japan,Norwegian,94,R,6.8,6.7,70260,2023-08-06,True,44.73,,,1,Average
NF0753,Secret Story,Chloe Zhao,Crime,2006,Brazil,Arabic,135,TV-PG,6.3,6.1,197940,2016-01-02,False,,162.31,,8,Average
NF0754,Tale,Greta Gerwig,Romance,2022,Japan,Arabic,135,TV-G,2.3,2.3,14074,2023-10-05,False,55.06,90.51,35.45,1,Poor
NF0755,New Nightmare,Steven Spielberg,War,2012,Germany,Hindi,145,NC-17,5.7,5.1,26319,2022-03-20,False,165.51,,,2,Average
NF0756,Tale,Ridley Scott,Documentary,2015,Norway,Japanese,125,R,8.4,8.2,159553,2019-11-05,True,74.96,254.99,180.03000000000003,5,Good
NF0757,Star,Rian Johnson,Thriller,2004,Brazil,Swedish,109,TV-PG,7.4,6.8,47300,2017-02-22,True,120.76,86.82,-33.94000000000001,7,Good
NF0758,Shadow,Steven Spielberg,Mystery,2010,Norway,Swedish,120,R,6.1,6.3,69090,2023-11-13,True,99.29,223.16,123.86999999999999,1,Average
NF0759,Water,Rian Johnson,Family,2006,South Korea,English,116,G,4.2,4.6,6168,2012-10-13,True,,674.11,,12,Poor
NF0760,Peace,Martin Scorsese,Documentary,2013,USA,Spanish,140,PG,8.4,8.8,31857,2013-11-11,False,,604.19,,11,Good
NF0761,Dream,Parasite Director,Adventure,2012,Sweden,Dutch,169,TV-G,4.7,5.5,58702,2014-10-07,False,,,,10,Poor
NF0762,Tale,Christopher Nolan,Sci-Fi,2006,India,English,97,PG,6.8,6.7,23041,2018-05-22,False,,,,6,Average
NF0763,New Light,Christopher McQuarrie,Action,2009,India,Portuguese,180,G,5.7,5.6,6739,2013-10-26,True,61.55,551.9,490.34999999999997,11,Average
NF0764,Final Legend,Bong Joon-ho,Drama,2021,France,Swedish,98,TV-14,3.9,4.0,70384,2023-11-19,False,133.98,196.22,62.24000000000001,1,Poor
NF0765,Mission,Rian Johnson,Biography,2014,South Korea,Spanish,113,NC-17,6.2,5.7,42096,2022-02-18,True,167.27,519.47,352.20000000000005,2,Average
NF0766,Story,Parasite Director,Adventure,2023,Japan,English,165,R,7.7,6.5,69622,2023-10-09,False,,88.11,,1,Good
NF0767,Peace,Rian Johnson,Crime,2008,Brazil,German,144,PG,6.5,6.4,215177,2023-03-31,True,73.37,,,1,Average
NF0768,Sun,Ryan Coogler,Thriller,2023,UK,Portuguese,134,PG-13,9.5,9.6,35508,2024-05-01,False,,86.14,,0,Excellent
NF0769,Last Code,Christopher Nolan,War,2014,Germany,Portuguese,83,TV-G,7.6,8.0,55987,2024-02-29,False,24.55,286.77,262.21999999999997,0,Good
NF0770,Fear,Zack Snyder,Documentary,2008,India,Mandarin,114,TV-Y,6.1,6.2,18829,2013-05-18,True,77.12,,,11,Average
NF0771,Final Water,Jordan Peele,Biography,2008,Argentina,Thai,93,TV-MA,6.7,7.5,28666,2016-08-05,True,191.84,47.24,-144.6,8,Average
NF0772,An Storm,Quentin Tarantino,Fantasy,2004,South Korea,Turkish,130,TV-Y7,8.0,7.3,292573,2022-11-26,True,164.99,,,2,Good
NF0773,Secret Nightmare,Greta Gerwig,Crime,2015,USA,French,103,TV-PG,6.8,6.9,103077,2017-05-30,False,,,,7,Average
NF0774,An Mystery,Ridley Scott,Documentary,2019,Brazil,German,81,TV-MA,3.1,2.6,11186,2020-10-06,False,5.14,,,4,Poor
NF0775,The Water,Chloe Zhao,Biography,2023,Thailand,English,142,R,6.3,5.5,86695,2023-11-15,False,163.97,792.38,628.41,1,Average
NF0776,Mystery,David Fincher,Drama,2022,Canada,Dutch,174,TV-Y,5.5,5.5,174080,2023-05-17,False,70.81,532.41,461.59999999999997,1,Average
NF0777,Light,Chloe Zhao,Crime,2009,Australia,Arabic,94,NC-17,6.5,6.6,213888,2018-03-04,True,82.65,795.3,712.65,6,Average
NF0778,Big Moon,Patty Jenkins,Animation,2012,Japan,Spanish,104,TV-Y7,6.2,5.9,15833,2023-03-06,True,,,,1,Average
NF0779,Love,Zack Snyder,Romance,2019,Spain,Norwegian,122,TV-Y7,5.9,5.7,57463,2022-04-11,False,,156.51,,2,Average
NF0780,Light,Quentin Tarantino,Mystery,2016,Brazil,Norwegian,116,PG,7.1,7.8,11285,2022-10-30,True,137.42,124.43,-12.98999999999998,2,Good
NF0781,Mystery,Greta Gerwig,Biography,2010,Italy,Spanish,117,G,7.2,7.8,35373,2024-06-27,False,57.32,47.29,-10.030000000000001,0,Good
NF0782,Sky,Christopher Nolan,Adventure,2010,Spain,German,124,NC-17,4.7,5.1,19900,2010-12-21,True,,,,14,Poor
NF0783,Story,Greta Gerwig,Sci-Fi,2007,India,Arabic,125,R,6.1,6.3,38726,2014-05-31,False,193.41,212.7,19.289999999999992,10,Average
NF0784,Fire,Patty Jenkins,Documentary,2010,Thailand,German,167,R,7.0,7.3,4495,2024-02-29,False,111.3,73.05,-38.25,0,Average
NF0785,Mystery,Ryan Coogler,Mystery,2016,Canada,German,147,TV-G,5.2,6.2,7497,2023-10-03,False,137.35,286.58,149.23,1,Average
NF0786,Love,Christopher Nolan,Action,2014,Norway,Spanish,176,PG-13,6.6,6.9,18277,2019-03-06,False,,301.62,,5,Average
NF0787,Quest,Martin Scorsese,Family,2017,France,Turkish,165,G,9.5,9.5,7533,2024-01-07,False,,,,0,Excellent
NF0788,A Mission,Quentin Tarantino,Documentary,2014,China,French,117,TV-14,7.8,7.5,48014,2023-09-25,False,173.0,469.77,296.77,1,Good
NF0789,Star,James Cameron,Horror,2015,Turkey,Arabic,97,R,3.2,4.0,1436,2023-09-30,True,62.87,,,1,Poor
NF0790,Secret,Quentin Tarantino,Comedy,2004,USA,German,157,PG,6.2,5.6,14550,2020-11-16,True,21.62,407.11,385.49,4,Average
NF0791,Quest,Ryan Coogler,Biography,2012,Germany,Italian,149,NC-17,5.9,6.2,190845,2014-01-03,False,,,,10,Average
NF0792,Mystery,David Fincher,Sci-Fi,2013,Germany,Korean,140,TV-G,6.6,6.8,19832,2015-05-03,False,20.9,297.03,276.13,9,Average
NF0793,Shadow,Quentin Tarantino,War,2010,Norway,Thai,98,G,9.5,8.8,7209,2018-12-11,False,113.28,245.7,132.42,6,Excellent
NF0794,New Legend,Bong Joon-ho,War,2018,Spain,English,100,TV-Y,6.7,6.7,14127,2023-06-14,True,141.54,54.9,-86.63999999999999,1,Average
NF0795,Moon,Rian Johnson,War,2018,France,Portuguese,180,TV-MA,7.1,7.1,100533,2020-05-29,False,,672.26,,4,Good
NF0796,Water,Ridley Scott,Fantasy,2014,France,Swedish,155,TV-14,6.4,5.8,81089,2019-01-26,False,166.15,28.47,-137.68,5,Average
NF0797,Last War,Parasite Director,Documentary,2020,South Korea,Italian,93,PG-13,7.6,7.0,83479,2021-04-29,False,,56.17,,3,Good
NF0798,An Love,Chloe Zhao,Action,2017,Germany,Swedish,93,TV-G,6.8,6.2,100420,2020-07-12,False,127.84,160.6,32.75999999999999,4,Average
NF0799,Code,James Cameron,Romance,2015,Norway,Korean,91,TV-14,6.0,6.0,544,2019-12-03,True,134.06,648.96,514.9000000000001,5,Average
NF0800,Fear,Christopher McQuarrie,Comedy,2024,Australia,Japanese,167,TV-MA,7.4,7.3,19213,2024-01-15,False,42.29,,,0,Good
NF0801,Storm,David Fincher,Comedy,2015,Brazil,Thai,160,TV-Y7,4.6,4.9,17853,2019-03-07,True,26.31,85.23,58.92,5,Poor
NF0802,Slow Dream,Christopher Nolan,Sci-Fi,2015,Italy,Portuguese,129,TV-Y,7.2,7.6,7218,2017-10-08,True,,234.01,,7,Good
NF0803,Quick Water,Zack Snyder,Crime,2015,Sweden,Hindi,149,PG,5.8,5.8,38027,2022-06-08,False,,,,2,Average
NF0804,Great Mission,James Cameron,Documentary,2018,India,German,106,TV-PG,5.3,5.5,18068,2018-12-26,False,,,,6,Average
NF0805,An Shadow,Martin Scorsese,Animation,2023,UK,Thai,156,TV-14,7.6,7.5,379920,2023-10-13,True,,107.92,,1,Good
NF0806,Loud Peace,Denis Villeneuve,Animation,2020,Norway,Arabic,118,R,4.5,3.7,63157,2020-06-15,True,,626.55,,4,Poor
NF0807,Hope,Christopher Nolan,Biography,2008,India,Turkish,178,TV-Y7,3.7,4.2,57314,2021-12-25,True,85.94,353.17,267.23,3,Poor
NF0808,Nightmare,Chloe Zhao,Thriller,2024,Australia,Thai,87,R,7.1,6.3,31528,2024-07-20,True,3.0,603.29,600.29,0,Good
NF0809,Adventure,Christopher Nolan,Sci-Fi,2022,India,Spanish,87,PG-13,4.7,5.1,9996,2024-05-03,False,9.7,525.89,516.1899999999999,0,Poor
NF0810,Old War,Quentin Tarantino,Comedy,2009,UK,Portuguese,149,R,4.2,4.2,1667,2016-07-23,False,,,,8,Poor
NF0811,Love,Greta Gerwig,Animation,2024,Turkey,Dutch,163,R,5.9,6.2,177292,2024-10-09,False,108.74,280.58,171.83999999999997,0,Average
NF0812,Secret Legend,Zack Snyder,Sci-Fi,2013,Italy,Korean,95,TV-Y,4.2,5.2,36443,2024-02-13,True,47.79,612.53,564.74,0,Poor
NF0813,Adventure,Jordan Peele,Fantasy,2006,Thailand,Turkish,118,PG,8.9,9.0,29545,2010-06-24,True,122.34,690.9,568.56,14,Excellent
NF0814,Secret Hope,Ridley Scott,Mystery,2012,Turkey,Hindi,164,NC-17,7.7,7.6,225399,2022-08-02,True,70.21,488.95,418.74,2,Good
NF0815,Mission,James Cameron,Action,2024,Australia,Thai,134,G,6.2,6.7,93979,2024-07-02,True,190.54,,,0,Average
NF0816,Fire,Zack Snyder,Fantasy,2010,Germany,Turkish,139,R,6.0,4.3,13740,2022-06-09,True,,547.67,,2,Average
NF0817,Sun,Christopher McQuarrie,Crime,2010,Australia,Turkish,84,TV-14,4.6,4.8,18529,2012-01-26,False,132.19,,,12,Poor
NF0818,Tale,Greta Gerwig,Documentary,2022,Spain,Japanese,136,TV-G,6.0,6.2,4429,2024-05-02,True,93.82,,,0,Average
NF0819,Secret,Patty Jenkins,Adventure,2014,Thailand,Spanish,115,TV-14,2.6,2.7,43299,2021-12-02,False,,210.12,,3,Poor
NF0820,Loud Legend,Denis Villeneuve,Romance,2021,France,Hindi,109,PG,5.8,6.3,68609,2023-03-11,True,101.84,257.28,155.43999999999997,1,Average
NF0821,Lost Mission,Christopher Nolan,Animation,2016,Turkey,Hindi,156,R,7.5,8.1,12329,2024-06-15,False,101.88,66.57,-35.31,0,Good
NF0822,Light,Patty Jenkins,Comedy,2008,Norway,Dutch,98,G,6.7,7.2,22240,2017-04-22,False,72.7,,,7,Average
NF0823,Quest,Christopher Nolan,Romance,2024,Netherlands,Hindi,117,PG-13,5.7,5.7,7798,2024-07-31,True,43.08,574.04,530.9599999999999,0,Average
NF0824,Star,Chloe Zhao,Thriller,2020,Sweden,Hindi,164,PG-13,7.5,6.2,4213,2023-06-28,False,,,,1,Good
NF0825,Fire,Christopher McQuarrie,Mystery,2005,Turkey,French,147,G,4.9,4.4,12833,2015-01-14,False,104.55,160.04,55.489999999999995,9,Poor
NF0826,Dream,Denis Villeneuve,Animation,2016,South Korea,Mandarin,120,PG,8.3,8.7,156594,2020-03-09,True,191.56,68.35,-123.21000000000001,4,Good
NF0827,New Earth,Parasite Director,Sci-Fi,2016,Brazil,Thai,109,TV-14,3.9,3.6,15345,2022-03-29,True,,727.87,,2,Poor
NF0828,Shadow,Greta Gerwig,Documentary,2019,Australia,French,90,TV-Y7,7.8,8.1,15632,2020-08-31,False,30.53,705.75,675.22,4,Good
NF0829,Journey,Ridley Scott,Drama,2008,Norway,Portuguese,177,TV-PG,7.7,7.6,126547,2014-01-13,False,,32.09,,10,Good
NF0830,Story,David Fincher,Family,2013,Norway,Norwegian,96,TV-Y7,8.7,7.8,94116,2013-12-11,True,,718.45,,11,Excellent
NF0831,Water,Quentin Tarantino,Adventure,2024,UK,Norwegian,137,TV-Y7,6.6,6.2,81545,2024-05-20,False,,607.34,,0,Average
NF0832,Moon,Zack Snyder,Comedy,2019,France,English,155,TV-14,7.2,6.9,63109,2020-06-15,False,91.25,145.49,54.24000000000001,4,Good
NF0833,Last Code,Greta Gerwig,Biography,2020,Australia,Hindi,152,TV-PG,7.5,6.7,26382,2023-07-02,False,77.43,,,1,Good
NF0834,Moon,James Cameron,Mystery,2007,Argentina,Portuguese,153,TV-14,8.0,8.4,8652,2010-12-10,False,57.67,222.71,165.04000000000002,14,Good
NF0835,Quest,Jordan Peele,Drama,2013,South Korea,Portuguese,98,PG,9.5,10.0,43784,2016-05-08,True,102.23,480.72,378.49,8,Excellent
NF0836,Secret,Christopher Nolan,Biography,2004,USA,Norwegian,106,NC-17,8.1,8.6,50168,2022-02-09,False,,665.68,,2,Good
NF0837,Tale,Bong Joon-ho,Mystery,2010,Mexico,Portuguese,91,PG-13,6.8,7.0,88778,2013-01-26,False,,286.21,,11,Average
NF0838,Dream,Ridley Scott,Documentary,2005,Spain,Mandarin,160,TV-PG,5.9,6.2,97080,2014-12-28,True,,740.16,,10,Average
NF0839,Shadow,Zack Snyder,Documentary,2013,Japan,Hindi,161,TV-MA,5.7,5.1,23306,2014-11-05,True,117.68,,,10,Average
NF0840,First War,Ridley Scott,Biography,2008,Italy,German,105,TV-MA,8.1,8.6,66881,2014-05-22,True,,,,10,Good
NF0841,An War,Christopher McQuarrie,Thriller,2020,Germany,Hindi,133,NC-17,6.5,6.8,31126,2022-01-03,False,47.71,426.72,379.01000000000005,2,Average
NF0842,Quest,Parasite Director,Biography,2008,Sweden,Norwegian,149,TV-G,7.2,6.9,95466,2016-09-24,False,23.36,,,8,Good
NF0843,Love,Rian Johnson,Sci-Fi,2020,Norway,French,102,TV-G,6.1,6.1,111406,2022-07-17,False,70.17,106.81,36.64,2,Average
NF0844,War,Patty Jenkins,Sci-Fi,2023,USA,Dutch,114,TV-PG,6.4,6.6,17142,2024-06-17,True,,,,0,Average
NF0845,Mission,Rian Johnson,Mystery,2005,Sweden,Mandarin,134,TV-Y7,7.8,8.1,61667,2022-08-12,False,,583.91,,2,Good
NF0846,Fear,Denis Villeneuve,Romance,2011,Turkey,Korean,179,TV-MA,9.2,9.2,182634,2012-08-22,True,,,,12,Excellent
NF0847,Journey,Christopher Nolan,Family,2011,UK,Swedish,125,TV-PG,7.2,6.9,57926,2014-04-16,True,104.21,162.76,58.55,10,Good
NF0848,Star,Denis Villeneuve,Crime,2007,Germany,Norwegian,122,TV-Y7,5.0,4.9,100233,2022-01-06,True,50.49,677.16,626.67,2,Poor
